node_id title year month day
61978CJ0165 "IMCO - J. Michaelis GmbH & Co. v Oberfinanzdirektion de Berlin" 1979 5 29
61978CJ0164 "Francis Woehrling v Commission of the European Communities" 1979 5 31
61978CJ0183 "Firma Hans Peter Galster v Hauptzollamt Hambourg-Jonas" 1979 5 31
61978CJ0022 "Hugin Kassaregister AB and Hugin Cash Registers Ltd v Commission of the European Communities" 1979 5 31
61978CJ0156 "Frederick H. Newth v Commission of the European Communities" 1979 5 31
61978CJ0132 "SARL Denkavit Loire v French State, administration des douanes" 1979 5 31
61978CJ0207 "Criminal proceedings against Gilbert Even and Office national des pensions pour travailleurs salariés (ONPTS)" 1979 5 31
61978CJ0182 "Bestuur van het Algemeen Ziekenfonds Drenthe-Platteland v G. Pierik" 1979 5 31
61978CJ0181 "Ketelhandel P. van Paassen BV v Staatssecretaris van Financiën / Inspecteur der Invoerrechten en Accijnzen ; Minister van Financiën v Denkavit Dienstbetoon BV" 1979 6 12
61978CJ0126 "NV Nederlandse Spoorwegen v Staatssecretaris van Financiën" 1979 6 12
61978CJ0018 "Mrs V v Commission of the European Communities" 1979 6 14
61978CJ0180 "Mrs Brouwer-Kaune v Bestuur van de Bedrijfsvereniging voor het Kledingbedrijf" 1979 6 19
61978CJ0240 "Atalanta Amsterdam BV v Produktschap voor Vee en Vlees" 1979 6 21
61978CJ0177 "Pigs and Bacon Commission v Mc Carren and Company Limited" 1979 6 26
61978CJ0161 "Advokatrådet comme mandataire pour P. Conradsen A/S v Ministeriet for skatter og afgifter" 1979 6 27
61978CJ0233 "Benedikt Lentes and others v Federal Republic of Germany" 1979 6 28
61978CJ0216 "Nicolai Beljatzky v Hauptzollamt Aachen-Süd" 1979 6 28
61978CJ0255 "Andrée Anselme, née Heirwegh and Roger Constant v Commission of the European Communities" 1979 6 28
61978CJ0160 "Intercontinentale Fleischhandelsgesellschaft mbH & Co. KG v Hauptzollamt München-West" 1979 6 28
61978CJ0217 "SA Nicolas Corman & Fils v Hauptzollamt Aachen-Süd" 1979 6 28
61978CJ0185 "Criminal proceedings against J. van Dam en Zonen and others" 1979 7 3
61979CJ0007 "Gallet v Ministre de l'agriculture" 1979 7 4
61978CJ0252 "Arne Broe v Commission of the European Communities" 1979 7 11
61978CJ0268 "Jean-Louis Pennartz v Caisse primaire d'assurance maladie des Alpes-Maritimes" 1979 7 11
61978CJ0266 "Bruno Brunori v Landesversicherungsanstalt Rheinprovinz" 1979 7 12
61978CJ0237 "Caisse régionale d'assurance maladie de Lille (CRAM) v Diamante Palermo, née Toia" 1979 7 12
61978CJ0260 "Maggi GmbH v Hauptzollamt Münster" 1979 7 12
61978CJ0166 "Government of the Italian Republic v Council of the European Communities" 1979 7 12
61978CJ0223 "Criminal proceedings against Adriano Grosoli" 1979 7 12
61978CJ0244 "Union laitière normande, a group of agricultural co-operatives v French Dairy Farmers Limited" 1979 7 12
61978CJ0149 "Metallurgica Luciano Rumi SpA v Commission of the European Communities" 1979 7 12
61978CJ0153 "Commission of the European Communities v Federal Republic of Germany" 1979 7 12
61978CJ0124 "Harald List v Commission of the European Communities" 1979 7 12
61978CJ0032 "BMW Belgium SA and others v Commission of the European Communities" 1979 7 12
61979CJ0009 "Marianne Wörsdorfer, née Koschniske, v Raad van Arbeid" 1979 7 12
61978CJ0232 "Commission of the European Communities v French Republic" 1979 9 25
61979CJ0023 "Geflügelschlachterei Freystadt GmbH & Co. KG v Hauptzollamt Hamburg-Jonas" 1979 9 27
61978CJ0230 "SpA Eridania-Zuccherifici nazionali and SpA Società Italiana per l'Industria degli Zuccheri v Minister of Agriculture and Forestry, Minister for Industry, Trade and Craft Trades, and SpA Zuccherifici Meridionali" 1979 9 27
61977CJ0152 "Mlle B v Commission of the European Communities" 1979 10 2
61978CJ0178 "John Szemerey v Commission of the European Communities" 1979 10 2
61979CJ0011 "J. Cleton en Co. BV v Inspecteur der invoerrechten en accijnzen, Rotterdam" 1979 10 4
61978CJ0141 "French Republic v United Kingdom of Great Britain and Northern Ireland" 1979 10 4
61976CJ0064 "P. Dumortier frères SA and others v Council of the European Communities" 1979 10 4
61978CJ0241 "DGV, Deutsche Getreideverwertung und Rheinische Kraftfutterwerke GmbH and others v Council and Commission of the European Communities" 1979 10 4
61978CJ0261 "Interquell Stärke-Chemie GmbH & Co. KG and Diamalt AG v Council and Commission of the European Communities" 1979 10 4
61978CJ0238 "Ireks-Arkady GmbH v Council and Commission of the European Communities" 1979 10 4
61978CJ0142 "Marcelle Exner, née Berghmans, v Commission of the European Communities" 1979 10 11
61978CJ0225 "Procureur de la République de Besançon v Bouhelier and others" 1979 10 11
61979CJ0005 "Procureur général v Hans Buys, Han Pesch and Yves Dullieux and Denkavit France SARL" 1979 10 18
61978CJ0125 "GEMA, Gesellschaft für musikalische Aufführungs- und mechanische Vervielfältigungsrechte, v Commission of the European Communities" 1979 10 18
61978CJ0159 "Commission of the European Communities v Italian Republic" 1979 10 25
61979CJ0022 "Greenwich Film Production v Société des auteurs, compositeurs et éditeurs de musique (SACEM) and Société des éditions Labrador" 1979 10 25
61979CJ0010 "Gaetano Toffoli and others v Regione Veneto" 1979 11 6
61979CJ0016 "Criminal proceedings against Joseph Danis and others" 1979 11 6
61979CJ0015 "P.B. Groenveld BV v Produktschap voor Vee en Vlees" 1979 11 8
61978CJ0251 "Firma Denkavit Futtermittel GmbH v Minister für Ernähung, Landwirtschaft und Forsten des Landes Nordrhein-Westfalen" 1979 11 8
61978CJ0219 "Hans Michaelis v Commission of the European Communities" 1979 11 8
61979CJ0025 "Sanicentral GmbH v René Collin" 1979 11 13
61979CJ0036 "Denkavit Futtermittel GmbH v Finanzamt Warendorf" 1979 11 15
61978CJ0162 "Hans-Otto Wagner GmbH Agrarhandel KG and Schlüter & Maack GmbH & Co. KG v Commission of the European Communities" 1979 11 20
61977CJ0143 "Koninklijke Scholten-Honig NV v Council and Commission of the European Communities" 1979 12 5
61977CJ0116 "G. R. Amylum NV and Tunnel Refineries Limited v Council and Commission of the European Communities" 1979 12 5
61979CJ0047 "Firma Städtereinigung K. Nehlsen KG v Freie Hansestadt Bremen" 1979 12 6
61979CJ0012 "Hans-Otto Wagner GmbH Agrarhandel KG v Commission of the European Communities" 1979 12 12
61979CJ0042 "Firma Milch-, Fett- und Eierkontor GmbH v Bundesanstalt für landwirtschaftliche Marktordnung" 1979 12 13
61979CJ0014 "Ralph Loebisch v Council of the European Communities" 1979 12 13
61979CJ0044 "Liselotte Hauer v Land Rheinland-Pfalz" 1979 12 13
61978CJ0257 "Evelyn Devred, née Kenny-Levick, v Commission of the European Communities" 1979 12 14
61979CJ0034 "Regina v Maurice Donald Henn and John Frederick Ernest Darby" 1979 12 14
61979CJ0093 "Commission of the European Communities v Italian Republic" 1979 12 14
61979CJ0021 "Commission of the European Communities v Italian Republic" 1980 1 8
61979CJ0069 "W. Jordens-Vosters v Bestuur van de Bedrijfsvereniging voor de Leder- en Lederverwerkende Industrie" 1980 1 10
61978CJ0116(01) "Arturo Bellintani and others v Commission of the European Communities" 1980 1 10
61978CJ0267 "Commission of the European Communities v Italian Republic" 1980 1 10
61979CJ0056 "Siegfried Zelger v Sebastiano Salinitri" 1980 1 17
61979CJ0095 "Procureur du Roi v Charles Kefer and Louis Delmelle" 1980 1 17
61979CJ0030 "Land Berlin v Firma Wigei, Wild-Geflügel-Eier-Import GmbH & Co. KG" 1980 1 22
61979CJ0035 "SpA Grosoli and others v Ministry of Foreign Trade and others" 1980 1 23
61979CJ0043 "Tito Mencarelli v Commission of the European Communities" 1980 2 7
61979CJ0077 "Marie-Louise Damas v Fonds d'orientation et de régularisation des marchés agricoles" 1980 2 13
61979CJ0074 "Office de commercialisation et d'exportation (OCE) v SA Méditerranéenne et Atlantique des Vins, Samavins" 1980 2 13
61978CJ0256 "Rolf Misenta v Commission of the European Communities" 1980 2 13
61979CJ0053 "Office national des pensions des travailleurs salariés (ONPTS) v Fioravante Damiani" 1980 2 14
61979CJ0084 "Richard Meyer-Uetze KG v Hauptzollamt Bad Reichenhall" 1980 2 14
61979CJ0054 "Firma Hako-Schuh Dietrich Bahner v Hauptzollamt de Frankfurt am Main-Ost" 1980 2 26
61979CJ0094 "Criminal proceedings against Pieter Vriend" 1980 2 26
61979CJ0068 "Hans Just I/S v Danish Ministry for Fiscal Affairs" 1980 2 27
61978CJ0169 "Commission of the European Communities v Italian Republic" 1980 2 27
61978CJ0171 "Commission of the European Communities v Kingdom of Denmark" 1980 2 27
61978CJ0170 "Commission of the European Communities v United Kingdom of Great Britain and Northern Ireland" 1980 2 27
61978CJ0168 "Commission of the European Communities v French Republic" 1980 2 27
61979CJ0055 "Commission of the European Communities v Ireland" 1980 2 27
61979CJ0089 "Francesco Bonu v Council of the European Communities" 1980 2 28
61979CJ0067 "Waldemar Fellinger v Bundesanstalt für Arbeit, Nuremberg" 1980 2 28
61979CJ0049 "Richard Pool v Council of the European Communities" 1980 3 4
61979CJ0098 "Josette Pecastaing v Belgian State" 1980 3 5
61978CJ0265 "H. Ferwerda BV v Produktschap voor Vee en Vlees" 1980 3 5
61979CJ0038 "Butter- und Eier-Zentrale Nordmark eG v Hauptzollamt Hamburg-Jonas" 1980 3 5
61978CJ0243 "Simmenthal SpA v Commission of the European Communities" 1980 3 5
61979CJ0076 "Karl Könecke Fleischwarenfabrik GmbH & Co. KG v Commission of the European Communities" 1980 3 5
61979CJ0120 "Louise de Cavel v Jacques de Cavel" 1980 3 6
61979CJ0104 "Pasquale Foglia v Mariella Novello" 1980 3 11
61979CJ0124 "J.A. van Walsum BV v Produktschap voor Vee en Vlees" 1980 3 13
61979CJ0111 "SA Caterpillar Overseas v Belgian State" 1980 3 13
61979CJ0091 "Commission of the European Communities v Italian Republic" 1980 3 18
61979CJ0062 "SA Compagnie générale pour la diffusion de la télévision, Coditel, and others v Ciné Vog Films and others" 1980 3 18
61979CJ0052 "Procureur du Roi v Marc J.V.C. Debauve and others" 1980 3 18
61979CJ0026 "Forges de Thy-Marcinelle et Monceau SA v Commission of the European Communities" 1980 3 18
61978CJ0154 "SpA Ferriera Valsabbia and others v Commission of the European Communities" 1980 3 18
61979CJ0092 "Commission of the European Communities v Italian Republic" 1980 3 18
61979CJ0100 "Hauptzollamt Essen v Interatalanta Handelsgesellschaft mbH & Co. KG" 1980 3 20
61979CJ0087 "Gebrüder Bagusat KG v Hauptzollamt Berlin-Packhof ; Einkaufsgesellschaft der Deutschen Konservenindustrie mbH v Hauptzollamt Hamburg-Waltershof and Hauptzollamt Bad Reichenhall" 1980 3 20
61979CJ0106 "Vereeniging ter Bevordering van de Belangen des Boekhandels and others v Eldi Records BV" 1980 3 20
61979CJ0118 "Gebrüder Knauf Westdeutsche Gipswerke v Hauptzollamt Hamburg-Jonas" 1980 3 20
61979CJ0129 "Macarthys Ltd v Wendy Smith" 1980 3 27
61979CJ0061 "Amministrazione delle finanze dello Stato v Denkavit italiana Srl" 1980 3 27
61979CJ0066 "Amministrazione delle Finanze v Srl Meridionale Industria Salumi, Fratelli Vasanelli and Fratelli Ultrocchi" 1980 3 27
61979CJ0133 "Sucrimex SA and Westzucker GmbH v Commission of the European Communities" 1980 3 27
61979CJ0110 "Una Coonan v Insurance Officer" 1980 4 24
61979CJ0065 "Procureur de la République v René Chatain" 1980 4 24
61979CJ0072 "Commission of the European Communities v Italian Republic" 1980 4 24
61979CJ0152 "Kevin Lee v Minister for Agriculture" 1980 5 6
61979CJ0784 "Porta-Leasing GmbH v Prestige International SA" 1980 5 6
61979CJ0102 "Commission of the European Communities v Kingdom of Belgium" 1980 5 6
61979CJ0073 "Commission of the European Communities v Italian Republic" 1980 5 21
61979CJ0125 "Bernard Denilauler v SNC Couchet Frères" 1980 5 21
61979CJ0142 "Patrizia Geronimo (née Fonti) v European Parliament" 1980 5 22
61979CJ0143 "Margaret Walsh v National Insurance Officer" 1980 5 22
61979CJ0131 "Regina v Secretary of State for Home Affairs, ex parte Mario Santillo" 1980 5 22
61979CJ0033 "Richard Kuhner v Commission of the European Communities" 1980 5 28
61979CJ0135 "Gedelfi Großeinkauf GmbH & Co. KG v Hauptzollamt Hambourg-Jonas" 1980 6 3
61979CJ0108 "Salvatore Belfiore v Commission of the European Communities" 1980 6 5
61979CJ0024 "Dominique Noëlle Oberthür v Commission of the European Communities" 1980 6 5
61978CJ0155 "M. v Commission of the European Communities" 1980 6 10
61979CJ0107 "Lily Schuerer v Commission of the European Communities" 1980 6 12
61980CJ0001 "Fonds national de retraite des ouvriers mineurs (FNROM) v Yvon Salmon" 1980 6 12
61979CJ0733 "Caisse de compensation des allocations familiales des régions de Charleroi et de Namur v Cosimo Laterza" 1980 6 12
61979CJ0088 "Criminal proceedings against Siegfried Grunert" 1980 6 12
61979CJ0130 "Express Dairy Foods Limited v Intervention Board for Agricultural Produce" 1980 6 12
61979CJ0119 "Lippische Hauptgenossenschaft eG and Westfälische Central-Genossenschaft eG v Bundesanstalt für landwirtschaftliche Marktordnung" 1980 6 12
61979CJ0789 "Calpak SpA and Società Emiliana Lavorazione Frutta SpA v Commission of the European Communities" 1980 6 17
61979CJ0803 "Criminal proceedings against Gérard Roudolff" 1980 6 19
61979CJ0041 "Vittorio Testa, Salvino Maggio and Carmine Vitale v Bundesanstalt für Arbeit" 1980 6 19
61979CJ0808 "Fratelli Pardini SpA" 1980 6 26
61979CJ0788 "Criminal proceedings against Herbert Gilli and Paul Andres" 1980 6 26
61979CJ0793 "Alastair Menzies v Bundesversicherungsanstalt für Angestellte" 1980 6 26
61979CJ0136 "National Panasonic (UK) Limited v Commission of the European Communities" 1980 6 26
61979CJ0157 "Regina v Stanislaus Pieck" 1980 7 3
61979CJ0006 "Daniele Grassi v Council of the European Communities" 1980 7 3
61979CJ0807 "Giacomo Gravina and others v Landesversicherungsanstalt Schwaben" 1980 7 9
61979CJ0037 "Anne Marty SA v Estée Lauder SA" 1980 7 10
61979CJ0826 "Amministrazione delle finanze dello Stato v Sas Mediterranea importazione, rappresentanze, esportazione, commercio (MIRECO)" 1980 7 10
61978CJ0152 "Commission of the European Communities v French Republic" 1980 7 10
61979CJ0811 "Amministrazione delle finanze dello Stato v Ariete SpA" 1980 7 10
61979CJ0099 "SA Lancôme and Cosparfrance Nederland BV v Etos BV and Albert Heyn Supermart BV" 1980 7 10
61978CJ0030 "Distillers Company Limited v Commission of the European Communities" 1980 7 10
61978CJ0253 "Procureur de la République and others v Bruno Giry and Guerlain SA and others" 1980 7 10
61979CJ0032 "Commission of the European Communities v United Kingdom of Great Britain and Northern Ireland" 1980 7 10
61979CJ0137 "Jean Kohll v Commission of the European Communities" 1980 7 11
61979CJ0103 "Andrew M. Moat v Commission of the European Communities" 1980 7 11
61979CJ0150 "Commission of the European Communities v Kingdom of Belgium" 1980 7 11
61979CJ0798 "Hauptzollamt Köln-Rheinau v Chem-Tec" 1980 7 11
61979CJ0730 "Philip Morris Holland BV v Commission of the European Communities" 1980 9 17
61979CJ0818 "Allgemeine Ortskrankenkasse Mittelfranken v Landesversicherungsanstalt Ober- und Mittelfranken" 1980 9 18
61979CJ0795 "Handelsmaatschappij Pesch & Co. BV v Hoofdproduktschap voor Akkerbouwprodukten" 1980 9 18
61979CJ0810 "Peter Überschär v Bundesversicherungsanstalt für Angestellte" 1980 10 8
61979CJ0823 "Criminal proceedings against Giovanni Carciati" 1980 10 9
61979CJ0812 "Attorney General v Juan C. Burgoa" 1980 10 14
61979CJ0145 "SA Roquette Frères v French State - Customs Administration" 1980 10 15
61979CJ0004 "Société coopérative ""Providence agricole de la Champagne"" v Office national interprofessionnel des céréales (ONIC)" 1980 10 15
61979CJ0109 "SARL Maïseries de Beauce v Office national interprofessionnel des céréales (ONIC)" 1980 10 15
61980CJ0004 "Remo D'Amico v Office national des pensions pour travailleurs salariés" 1980 10 15
61979CJ0824 "Sas Prodotti Alimentari Folci v Amministrazione delle finanze dello Stato" 1980 10 16
61979CJ0816 "Klaus Mecke & Co. v Hauptzollamt Bremen-Ost" 1980 10 16
61979CJ0147 "René Hochstrass v Court of Justice of the European Communities" 1980 10 16
61979CJ0063 "Liselotte Boizard, née Herber, and Martine Boizard v Commission of the European Communities" 1980 10 16
61979CJ0101 "Franco Vecchioli v Commission of the European Communities" 1980 10 21
61980CJ0002 "Hubert Dautzenberg v Court of Justice of the European Communities" 1980 10 28
61980CJ0022 "Boussac Saint-Frères SA v Brigitte Gerstenmeier" 1980 10 29
61979CJ0139 "Maizena GmbH v Council of the European Communities" 1980 10 29
61979CJ0138 "SA Roquette Frères v Council of the European Communities" 1980 10 29
61978CJ0209 "Heintz van Landewyck SARL and others v Commission of the European Communities" 1980 10 29
61980CJ0003 "Milchfutter GmbH & Co. KG v Hauptzollamt Gronau" 1980 10 30
61980CJ0026 "Schneider-Import GmbH & Co. KG v Hauptzollamt Mainz" 1980 10 30
61979CJ0806 "François Gerin v Commission of the European Communities" 1980 11 20
61979CJ0820 "Kingdom of Belgium v Commission of the European Communities" 1980 11 25
61979CJ0081 "Denise Sorasio-Allo, Cecilia Aimo-Campogrande, Alain-Pierre Allo v Commission of the European Communities" 1980 11 27
61980CJ0042 "Commission of the European Communities v Italian Republic" 1980 12 2
61979CJ0815 "Criminal proceedings against Gaetano Cremonini and Maria Luisa Vrankovich" 1980 12 2
61980CJ0043 "Commission of the European Communities v Italian Republic" 1980 12 2
61979CJ0782 "Maurice Geeraerd v Commission of the European Communities" 1980 12 4
61980CJ0054 "Procureur de la République v Samuel Wilner" 1980 12 4
61980CJ0023 "Giuseppe Grasselli v Commission of the European Communities" 1980 12 10
61978CJ0140 "Commission of the European Communities v Italian Republic" 1980 12 10
61979CJ0827 "Amministrazione delle finanze dello Stato v Entreprise Ciro Acampora" 1980 12 11
61979CJ1252 "SpA Acciaierie e Ferriere Lucchini v Commission of the European Communities" 1980 12 11
61980CJ0031 "NV L'Oréal and SA L'Oréal v PVBA ""De Nieuwe AMCK""" 1980 12 11
61979CJ0814 "Netherlands State v Reinhold Rüffer" 1980 12 16
61980CJ0027 "Criminal proceedings against Anton Adriaan Fietje" 1980 12 16
61979CJ0149 "Commission of the European Communities v Kingdom of Belgium" 1980 12 17
61979CJ0797 "Anne-Marie Tiberghien, née Peuteman, v Commission of the European Communities" 1980 12 18
61979CJ0156 "Pierre Gratreau v Commission of the European Communities" 1980 12 18
61979CJ0819 "Federal Republic of Germany v Commission of the European Communities" 1981 1 14
61980CJ0035 "Denkavit Nederland BV v Produktschap voor Zuivel" 1981 1 14
61980CJ0046 "SpA Vinal v SpA Orbat" 1981 1 14
61979CJ0140 "Chemial Farmaceutici SpA v DAF SpA" 1981 1 14
61979CJ0731 "B v European Parliament" 1981 1 15
61979CJ1322 "Gaetano Vutera v Commission of the European Communities" 1981 1 15
61980CJ0055 "Musik-Vertrieb membran GmbH and K-tel International v GEMA - Gesellschaft für musikalische Aufführungs- und mechanische Vervielfältigungsrechte" 1981 1 20
61980CJ0058 "Dansk Supermarked A/S v A/S Imerco" 1981 1 22
61979CJ1251 "Italian Republic v Commission of the European Communities" 1981 1 27
61980CJ0070 "Tamara Vigier v Bundesversicherungsanstalt für Angestellte" 1981 1 27
61980CJ0032 "Criminal proceedings against J.A.W.M.J. Kortmann" 1981 1 28
61979CJ0090 "Commission of the European Communities v French Republic" 1981 2 3
61980CJ0095 "Société Havraise Dervieu-Delahais and others v Directeur général des douanes et droits indirects" 1981 2 3
61980CJ0045 "Commission of the European Communities v Italian Republic" 1981 2 4
61980CJ0044 "Commission of the European Communities v Italian Republic" 1981 2 4
61980CJ0108 "Criminal proceedings against René Joseph Kugelmann" 1981 2 5
61980CJ0050 "Joszef Horvath v Hauptzollamt Hamburg-Jonas" 1981 2 5
61979CJ0040 "Mrs P v Commission of the European Communities" 1981 2 5
61980CJ0053 "Officier van justitie v Koninklijke Kaasfabriek Eyssen BV" 1981 2 5
61980CJ0154 "Staatssecretaris van Financiën v Association coopérative ""Coöperatieve Aardappelenbewaarplaats GA""" 1981 2 5
61980CJ0133 "Commission of the European Communities v Italian Republic" 1981 2 17
61980CJ0171 "Commission of the European Communities v Italian Republic" 1981 2 17
61980CJ0130 "Criminal proceedings against Fabriek voor Hoogwaardige Voedingsprodukten Kelderman BV" 1981 2 19
61980CJ0104 "Kurt Beeck v Bundesanstalt für Arbeit" 1981 2 19
61979CJ0122 "Mirtia Schiavo v Council of the European Communities" 1981 2 19
61980CJ0161 "Maria Grazia Carbognani and Marisa Coda Zabetta v Commission of the European Communities" 1981 2 24
61980CJ0056 "Firma A. Weigand v Schutzverband Deutscher Wein e.V" 1981 2 25
61980CJ0025 "Alain de Briey v Commission of the European Communities" 1981 2 26
61979CJ0148 "Walter Korter v Council of the European Communities" 1981 2 26
61980CJ0064 "F. Giuffrida and G. Campogrande v Council of the European Communities" 1981 2 26
61980CJ0034 "Xavier Authié v Commission of the European Communities" 1981 2 26
61980CJ0036 "Irish Creamery Milk Suppliers Association and others v Government of Ireland and others; Martin Doyle and others v An Taoiseach and others" 1981 3 10
61980CJ0069 "Susan Jane Worringham and Margaret Humphreys v Lloyds Bank Limited" 1981 3 11
61980CJ0139 "Blanckaert & Willems PVBA v Luise Trost" 1981 3 18
61980CJ0061 "Coöperatieve Stremsel- en Kleurselfabriek v Commission of the European Communities" 1981 3 25
61980CJ0109 "C. Toneman BV v Minister van Economische Zaken" 1981 3 25
61980CJ0114 "Dr. Ritter GmbH & Co. v Oberfinanzdirektion Hamburg" 1981 3 26
61980CJ0099 "Maurice Galinsky v Insurance Officer" 1981 3 31
61980CJ0096 "J.P. Jenkins v Kingsgate (Clothing Productions) Ltd" 1981 3 31
61979CJ0785 "Adriano Pizziolo v Commission of the European Communities" 1981 4 2
61980CJ0132 "NV United Foods and PVBA Aug. Van den Abeele v Belgian State" 1981 4 7
61980CJ0112 "Firma Anton Dürbeck v Hauptzollamt Frankfurt am Main-Flughafen" 1981 5 5
61979CJ0804 "Commission of the European Communities v United Kingdom of Great Britain and Northern Ireland" 1981 5 5
61980CJ0131 "Gerhard Will v Commission of the European Communities" 1981 5 7
61980CJ0153 "Rumhaus Hansen GmbH & Co v Hauptzollamt Flensburg" 1981 5 7
61980CJ0066 "SpA International Chemical Corporation v Amministrazione delle finanze dello Stato" 1981 5 13
61980CJ0098 "Giuseppe Romano v Institut national d'assurance maladie-invalidité" 1981 5 14
61980CJ0111 "Pietro Fanara v Institut national d'assurance maladie-invalidité" 1981 5 14
61980CJ0152 "Debayser SA, Sucre-Union SA and Jean Lion SA v Director of the Fonds d'Intervention et de Régularisation du Marché du Sucre, Minister for Agriculture and Minister for the Budget" 1981 5 20
61980CJ0029 "Andreas H. Reinarz v Commission of the European Communities" 1981 5 21
61980CJ0060 "Jacobus Kindermann v Commission of the European Communities" 1981 5 21
61980CJ0156 "Giorgio Morbelli v Commission of the European Communities" 1981 5 21
61980CJ0157 "Criminal proceedings against Siegfried Ewald Rinkau" 1981 5 26
61980CJ0142 "Amministrazione delle Finanze dello Stato v Essevi SpA and Carlo Salengo" 1981 5 27
61980CJ0124 "Officier van Justitie v J. van Dam & Zonen" 1981 6 2
61980CJ0107 "Giacomo Cattaneo Adorno v Commission of the European Communities" 1981 6 3
61980CJ0167 "Dunstan Curtis v Commission of the European Communities and European Parliament" 1981 6 4
61980CJ0166 "Peter Klomps v Karl Michel" 1981 6 16
61980CJ0126 "Maria Salonia v Giorgio Poidomani and Franca Baglieri, née Giglio" 1981 6 16
61980CJ0113 "Commission of the European Communities v Ireland" 1981 6 17
61980CJ0173 "Volker Blasig v Commission of the European Communities" 1981 6 18
61980CJ0150 "Elefanten Schuh GmbH v Pierre Jacqmain" 1981 6 24
61980CJ0105 "Hugues Desmedt v Commission of the European Communities" 1981 6 25
61980CJ0116 "Rijksdienst voor Werknemerspensioenen v Giorgio Celestre and others; Nationaal Pensioenfonds voor Mijnwerkers v Jozef Strehl" 1981 7 2
61980CJ0185 "Cosimo Garganese v Commission of the European Communities" 1981 7 2
61980CJ0160 "Smuling-De Leeuw BV v Inspecteur der Invoerrechten en Accijnzen - Rotterdam" 1981 7 2
61980CJ0158 "Rewe-Handelsgesellschaft Nord mbH and Rewe-Markt Steffen v Hauptzollamt Kiel" 1981 7 7
61980CJ0170 "Einkaufsgesellschaft der Deutschen Konservenindustrie GmbH v Hauptzollamt Bad Reichenhall" 1981 7 8
61980CJ0059 "Mariette Turner, née Krecké, v Commission of the European Communities" 1981 7 9
61980CJ0169 "Administration des douanes v Société anonyme Gondrand Frères and Société anonyme Garancini" 1981 7 9
61980CJ0184 "Adriaen Van Zaanen v Court of Auditors of the European Communities" 1981 7 9
61980CJ0205 "ELBA Elektroapparate- und Maschinenbau Walter Goettmann KG v Hauptzollamt Berlin-Packhof" 1981 7 14
61980CJ0172 "Gerhard Züchner v Bayerische Vereinsbank AG" 1981 7 14
61980CJ0145 "Maria Mascetti v Commission of the European Communities" 1981 7 14
61980CJ0155 "Summary proceedings agains Sergius Oebel" 1981 7 14
61980CJ0187 "Merck & Co. Inc. v Stephar BV and Petrus Stephanus Exler" 1981 7 14
61980CJ0186 "Benoît Suss v Commission of the European Communities" 1981 7 14
61979CJ0154 "Stephen Biller and others v European Parliament" 1981 7 16
61980CJ0033 "Renato Albini v Council and Commission of the European Communities" 1981 7 16
61979CJ0153 "Gordon Craigie Bowden and others v Commission of the European Communities" 1981 7 16
61980CJ0159 "Ludwig Wünsche & Co. KG v Bundesanstalt für landwirtschaftliche Marktordnung" 1981 7 16
61980CJ0208 "Rt. Hon. Lord Bruce of Donington v Eric Gordon Aspden" 1981 9 15
61980CJ0136 "Hudig en Pieters BV v Minister van Landbouw en Visserij" 1981 9 17
61980CJ0028 "Jean Leclercq v Commission of the European Communities" 1981 9 17
61980CJ0268 "Anna Guglielmi v European Parliament" 1981 10 1
61980CJ0196 "Anglo-Irish Meat Company Limited v Minister for Agriculture" 1981 10 1
61980CJ0246 "C. Broekmeulen v Huisarts Registratie Commissie" 1981 10 6
61980CJ0175 "Peter John Krier Tither v Commission of the European Communities" 1981 10 8
61980CJ0252 "Commission of the European Communities v Italian Republic" 1981 10 13
61980CJ0137 "Commission of the European Communities v Kingdom of Belgium" 1981 10 20
61981CJ0027 "Établissements Rohr Société anonyme v Dina Ossberger" 1981 10 22
61980CJ0218 "Waltraut Kruse v Commission of the European Communities" 1981 10 22
61980CJ0250 "Anklagemyndigheden v Hans Ulrich Schumacher, Peter Hans Gerth, Johannes Heinrich Gothmann and Alfred C. Töpfer" 1981 10 27
61979CJ0783 "Gerhard Venus and Wolfgang Obert v Commission and Council of the European Communities" 1981 10 27
61980CJ0275 "Krupp Stahl AG v Commission of the European Communities" 1981 10 28
61980CJ0125 "Günther Arning v Commission of the European Communities" 1981 10 29
61981CJ0029 "Commission of the European Communities v Italian Republic" 1981 11 10
61981CJ0028 "Commission of the European Communities v Italian Republic" 1981 11 10
61981CJ0060 "International Business Machines Corporation v Commission of the European Communities" 1981 11 11
61980CJ0203 "Criminal proceedings against Guerrino Casati" 1981 11 11
61980CJ0212 "Amministrazione delle finanze dello Stato v Srl Meridionale Industria Salumi and others ; Ditta Italo Orlandi & Figlio and Ditta Vincenzo Divella v Amministrazione delle finanze dello Stato" 1981 11 12
61980CJ0072 "Marco Airola v Commission of the European Communities" 1981 11 12
61979CJ0799 "Günter Bruckner v Commission and Council of the European Communities" 1981 11 12
61979CJ0543 "Anton Birke v Commission and Council of the European Communities" 1981 11 12
61980CJ0106 "Bernard Fournier v Commission of the European Communities" 1981 11 19
61980CJ0194 "Paolo Benassi v Commission of the European Communities" 1981 11 19
61980CJ0122 "Analog Devices GmbH v Hauptzollamt München-Mitte and Hauptzollamt München-West" 1981 11 19
