source_id target_id year month day
10075/02 10857/84 2005 2 10
10075/02 14647/89 2005 2 10
10075/02 25803/94 2005 2 10
10075/02 26103/95 2005 2 10
10075/02 26102/95 2005 2 10
10075/02 21363/93 2005 2 10
10075/02 21893/93 2005 2 10
10075/02 12433/86 2005 2 10
10075/02 30544/96 2005 2 10
10075/02 21987/93 2005 2 10
34366/02 30979/96 2005 2 10
34366/02 9381/81 2005 2 10
34366/02 28541/95 2005 2 10
34366/02 31107/96 2005 2 10
34366/02 26737/95 2005 2 10
34366/02 29545/95 2005 2 10
34358/02 30979/96 2005 2 10
34358/02 9381/81 2005 2 10
34358/02 31107/96 2005 2 10
34358/02 16696/02 2005 2 10
34358/02 26737/95 2005 2 10
33523/02 30979/96 2005 2 10
33523/02 55875/00 2005 2 10
33523/02 9381/81 2005 2 10
33523/02 31107/96 2005 2 10
33523/02 48566/99 2005 2 10
33523/02 26737/95 2005 2 10
33523/02 16696/02 2005 2 10
33523/02 72983/01 2005 2 10
27806/02 30979/96 2005 2 10
27806/02 9381/81 2005 2 10
27806/02 31107/96 2005 2 10
27806/02 16696/02 2005 2 10
27806/02 72983/01 2005 2 10
27806/02 30210/96 2005 2 10
32279/02 30979/96 2005 2 10
32279/02 9381/81 2005 2 10
32279/02 44808/98 2005 2 10
32279/02 53401/99 2005 2 10
32279/02 31107/96 2005 2 10
32279/02 30210/96 2005 2 10
64387/01 43425/98 2005 2 10
64387/01 23959/94 2005 2 10
64387/01 15523/89 2005 2 10
64387/01 37591/97 2005 2 10
64387/01 25444/94 2005 2 10
64387/01 29357/95 2005 2 10
64387/01 11069/84 2005 2 10
64387/01 23145/93 2005 2 10
64387/01 33958/96 2005 2 10
64387/01 30210/96 2005 2 10
38302/02 30979/96 2005 2 10
38302/02 72211/01 2005 2 10
38302/02 9381/81 2005 2 10
38302/02 73669/01 2005 2 10
38302/02 31107/96 2005 2 10
38302/02 26737/95 2005 2 10
38302/02 20060/92 2005 2 10
38302/02 13580/88 2005 2 10
38302/02 66296/01 2005 2 10
33191/02 30979/96 2005 2 10
33191/02 9381/81 2005 2 10
33191/02 31107/96 2005 2 10
33191/02 26737/95 2005 2 10
37429/02 30979/96 2005 2 10
37429/02 30210/96 2005 2 10
37429/02 9381/81 2005 2 10
